arm,pass,topology,scenario_id,agent,model,status,submitted,is_anomaly,outcome_score,fix_score,reasoning_score,tool_calls,in_tokens,cache_read_tokens,cache_write_tokens,out_tokens,cost_usd,wall_seconds
novice,p2,Kath5,kath5-false-premise-area4-virtual-link-collapsed-novice,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.4666666666666666,22,24,385923,78508,61279,1.330754,1215.0
novice,p2,Kath5,kath5-false-premise-cross-core-outage-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,37,23,496070,52905,24093,0.709999,598.8
novice,p2,Kath5,kath5-false-premise-cross-core-outage-novice,react-full,gpt-5,scored,True,False,0.7,,1.0,1,1250,2816,0,1349,0.015404,145.9
novice,p2,Kath5,kath5-false-premise-cross-core-outage-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9,24,24,361971,65054,41231,0.972401,895.1
novice,p2,Kath5,kath5-false-premise-eigrp-ospf-split-novice,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,50,26,656616,69477,32365,0.944386,696.0
novice,p2,Kath5,kath5-false-premise-eigrp-ospf-split-novice,react-full,gpt-5,scored,True,False,1.0,,0.8666666666666667,33,14746,13568,0,5720,0.077328,181.2
novice,p2,Kath5,kath5-false-premise-eigrp-ospf-split-novice,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.5666666666666667,20,22,227093,36435,30035,0.656659,704.7
novice,p2,Kath5,kath5-false-premise-gateway-flapping-novice,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,54,26,684076,71385,37960,1.043712,834.2
novice,p2,Kath5,kath5-false-premise-gateway-flapping-novice,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,48,50399,204160,0,22968,0.318199,399.9
novice,p2,Kath5,kath5-false-premise-gateway-flapping-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,28,27,360490,125007,47639,1.292911,1026.1
novice,p2,Kath5,kath5-false-premise-pc0-cannot-reach-pc12-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8666666666666667,22,15,182733,37454,14335,0.411639,385.5
novice,p2,Kath5,kath5-false-premise-pc0-cannot-reach-pc12-novice,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,5,3110,4736,0,1846,0.02294,163.6
novice,p2,Kath5,kath5-false-premise-pc0-cannot-reach-pc12-novice,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.5,22,23,238903,123542,64114,1.498044,1244.5
novice,p2,Kath5,kath5-false-premise-r6-backbone-crashed-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,38,18,328182,48881,16674,0.533248,442.6
novice,p2,Kath5,kath5-false-premise-r6-backbone-crashed-novice,react-full,gpt-5,scored,True,True,0.0,,0.39999999999999997,25,18480,17792,0,5010,0.075424,213.4
novice,p2,Kath5,kath5-false-premise-r6-backbone-crashed-novice,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.7333333333333334,12,20,154603,29025,17966,0.426096,475.0
novice,p2,Kath5,kath5-false-premise-r7-region-missing-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,0.7,,0.8333333333333334,34,19,473483,90673,60226,1.386905,1258.2
novice,p2,Kath5,kath5-false-premise-r7-region-missing-novice,react-full,gpt-5,scored,True,True,0.3,,0.39999999999999997,16,8889,24064,0,7459,0.088709,240.1
novice,p2,Kath5,kath5-false-premise-r7-region-missing-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,12,21,202576,88224,61543,1.31621,1193.3
novice,p2,Kath5,kath5-false-premise-route-flapping-latency-novice,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,55,26,617204,53457,22038,0.717608,543.5
novice,p2,Kath5,kath5-false-premise-route-flapping-latency-novice,react-full,gpt-5,no_output,False,,,,,59,23846,286976,0,28701,0.352689,583.3
novice,p2,Kath5,kath5-false-premise-route-flapping-latency-novice,sade,claude-sonnet-4-6,no_submission,False,,,,,40,30,679875,72689,44395,1.143901,964.2
novice,p2,Kath5,kath5-false-premise-stub-summarization-loop-novice,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,59,24,1231770,145826,90409,2.273915,1698.7
novice,p2,Kath5,kath5-false-premise-stub-summarization-loop-novice,react-full,gpt-5,scored,True,False,1.0,,0.7999999999999999,46,40384,223488,0,21606,0.294476,381.5
novice,p2,Kath5,kath5-false-premise-stub-summarization-loop-novice,sade,claude-sonnet-4-6,no_submission,False,,,,,35,30,753228,81700,56713,1.384457,1137.6
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-dns-intermittent-novice,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,48,24,609443,62083,28178,0.83958,654.7
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-dns-intermittent-novice,react-full,gpt-5,scored,True,True,0.3,,0.6,41,21055,108288,0,19028,0.230135,495.2
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-dns-intermittent-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,102237,21157,4454,0.178044,258.4
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-dns-resolution-healthy-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,1.0,26,17,179113,26398,10158,0.306295,314.3
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-dns-resolution-healthy-novice,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,13,6184,13824,0,5117,0.060628,211.9
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-dns-resolution-healthy-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,12,19,151572,24204,5924,0.226307,270.1
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-host1-datacenter-isolated-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8666666666666667,35,18,350422,44593,24787,0.645371,571.0
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-host1-datacenter-isolated-novice,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,11,5896,21632,0,5242,0.062494,230.2
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-host1-datacenter-isolated-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,10,15,104256,21670,3529,0.166721,237.0
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-host1-serverfarm-noreach-novice,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.9666666666666667,18,16,199809,24457,9523,0.295705,327.8
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-host1-serverfarm-noreach-novice,react-full,gpt-5,scored,True,True,0.0,,0.8666666666666667,15,9282,17024,0,6315,0.076881,228.7
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-host1-serverfarm-noreach-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,102267,21145,3364,0.16163,237.4
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-ospf-core-flapping-novice,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,65,26,597416,56886,21736,0.719827,512.6
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-ospf-core-flapping-novice,react-full,gpt-5,no_output,False,,,,,87,78714,302848,0,29895,0.435198,604.0
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-ospf-core-flapping-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,21,21,199732,29194,9122,0.307447,345.5
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-serverfarm-unreachable-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8333333333333334,44,24,469496,51384,24992,0.709698,574.6
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-serverfarm-unreachable-novice,react-full,gpt-5,scored,True,False,1.0,,1.0,7,3368,12416,0,2900,0.034762,169.2
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-serverfarm-unreachable-novice,sade,claude-sonnet-4-6,scored,True,False,0.7,,1.0,10,15,108170,22968,4859,0.192708,256.6
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web-down-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,1.0,26,21,322356,36764,18434,0.5123,456.1
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web-down-novice,react-full,gpt-5,scored,True,True,0.3,,0.5,14,11323,23424,0,10553,0.122612,276.8
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web-down-novice,sade,claude-sonnet-4-6,scored,True,False,0.7,,1.0,10,16,106019,22183,4060,0.177105,244.7
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web1-down-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,15,11,96590,21974,7932,0.231599,291.1
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web1-down-novice,react-full,gpt-5,scored,True,True,0.3,,0.6333333333333333,16,9772,16640,0,8251,0.096805,235.5
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web1-down-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,104884,21939,4274,0.179107,246.7
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web23-unreachable-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,38,19,268506,38143,16025,0.465217,411.7
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web23-unreachable-novice,react-full,gpt-5,scored,True,True,0.3,,0.9333333333333332,18,5008,22656,0,6399,0.073082,209.6
novice,p2,ospf_enterprise_static,ospf-enterprise-false-premise-web23-unreachable-novice,sade,claude-sonnet-4-6,scored,True,False,0.7,,1.0,10,15,104537,21595,3589,0.167414,228.7
novice,p2,simple_bgp,simple-bgp-false-premise-asymmetric-return-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,1.0,31,18,221062,26150,8252,0.288971,293.6
novice,p2,simple_bgp,simple-bgp-false-premise-asymmetric-return-novice,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,5,4965,6400,0,2414,0.031146,167.4
novice,p2,simple_bgp,simple-bgp-false-premise-asymmetric-return-novice,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.9333333333333332,21,25,218061,25792,9853,0.310789,338.8
novice,p2,simple_bgp,simple-bgp-false-premise-flapping-peer-novice,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.4666666666666666,13,10,70249,22326,7729,0.221514,283.3
novice,p2,simple_bgp,simple-bgp-false-premise-flapping-peer-novice,react-full,gpt-5,scored,True,True,0.3,,0.3333333333333333,56,30692,130944,0,16259,0.217323,508.5
novice,p2,simple_bgp,simple-bgp-false-premise-flapping-peer-novice,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.9,16,20,144807,17962,4661,0.181532,229.0
novice,p2,simple_bgp,simple-bgp-false-premise-high-latency-novice,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.39999999999999997,41,17,196411,35132,12340,0.37655,361.7
novice,p2,simple_bgp,simple-bgp-false-premise-high-latency-novice,react-full,gpt-5,scored,True,True,0.0,,0.2333333333333333,41,13613,92800,0,19332,0.221936,458.3
novice,p2,simple_bgp,simple-bgp-false-premise-high-latency-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,95298,17233,5655,0.178809,236.0
novice,p2,simple_bgp,simple-bgp-false-premise-packet-loss-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,43,21,260883,36517,10593,0.374919,361.4
novice,p2,simple_bgp,simple-bgp-false-premise-packet-loss-novice,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,43,19650,89984,0,9458,0.13039,347.5
novice,p2,simple_bgp,simple-bgp-false-premise-packet-loss-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,12,19,128020,20159,5659,0.199716,248.5
novice,p2,simple_bgp,simple-bgp-false-premise-peer-unreachable-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,11,12,64695,14252,2948,0.117837,178.9
novice,p2,simple_bgp,simple-bgp-false-premise-peer-unreachable-novice,react-full,gpt-5,scored,True,False,1.0,,0.9,7,3086,6784,0,2792,0.032626,160.4
novice,p2,simple_bgp,simple-bgp-false-premise-peer-unreachable-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,13,19,123761,19163,5334,0.189785,233.9
novice,p2,simple_bgp,simple-bgp-false-premise-prefix-not-advertised-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,33,17,267735,44853,24189,0.612162,554.2
novice,p2,simple_bgp,simple-bgp-false-premise-prefix-not-advertised-novice,react-full,gpt-5,scored,True,False,1.0,,0.6666666666666666,7,4566,1536,0,1986,0.02576,153.5
novice,p2,simple_bgp,simple-bgp-false-premise-prefix-not-advertised-novice,sade,claude-sonnet-4-6,no_submission,False,,,,,37,31,410953,35246,13927,0.465208,381.9
novice,p2,simple_bgp,simple-bgp-false-premise-route-churn-novice,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,67,24,663256,71677,40361,1.074002,823.1
novice,p2,simple_bgp,simple-bgp-false-premise-route-churn-novice,react-full,gpt-5,scored,True,True,0.0,,0.2333333333333333,33,17556,43904,0,9923,0.126663,372.5
novice,p2,simple_bgp,simple-bgp-false-premise-route-churn-novice,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.9333333333333332,26,30,317571,28903,13358,0.404872,393.4
novice,p2,simple_bgp,simple-bgp-false-premise-session-resetting-novice,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,62,26,842668,87672,37118,1.139183,791.3
novice,p2,simple_bgp,simple-bgp-false-premise-session-resetting-novice,react-full,gpt-5,no_output,False,,,,,30,25775,125440,0,11336,0.161259,297.4
novice,p2,simple_bgp,simple-bgp-false-premise-session-resetting-novice,sade,claude-sonnet-4-6,no_submission,False,,,,,33,33,363657,33085,12019,0.414335,342.5
novice,p2,simple_bgp,simple-bgp-false-premise-wan-link-down-novice,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9,6,7,24717,9963,2154,0.077861,158.0
novice,p2,simple_bgp,simple-bgp-false-premise-wan-link-down-novice,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,6,2244,6272,0,2690,0.030489,166.2
novice,p2,simple_bgp,simple-bgp-false-premise-wan-link-down-novice,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,14,20,143672,20357,6050,0.211024,246.0
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-bgp-flapping-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.7666666666666666,59,24,677340,78424,42533,1.136312,918.4
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-bgp-flapping-novice-confident,react-full,gpt-5,no_output,False,,,,,60,37674,276224,0,19522,0.27684,519.9
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-bgp-flapping-novice-confident,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,25,25,228130,31638,7851,0.305924,312.2
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.43333333333333335,20,10,84105,30132,18174,0.411847,436.5
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized-novice-confident,react-full,gpt-5,scored,True,False,1.0,,0.9,20,15745,28416,0,8540,0.108633,293.6
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized-novice-confident,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.8333333333333334,21,23,190347,31993,23255,0.526972,562.9
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-fabric-down-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,27,14,128966,27349,14634,0.361764,342.4
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-fabric-down-novice-confident,react-full,gpt-5,scored,True,False,1.0,,0.9,6,4061,2688,0,1975,0.025162,162.9
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-fabric-down-novice-confident,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,92150,16393,3648,0.144842,206.0
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-latency-spikes-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.2333333333333333,67,23,500629,57081,22414,0.70154,546.0
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-latency-spikes-novice-confident,react-full,gpt-5,scored,True,True,0.3,,0.3,81,34779,337664,0,43803,0.523712,968.5
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-latency-spikes-novice-confident,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.9,19,21,175581,24340,9690,0.290376,328.2
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-leaf-flap-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9,41,21,504428,81897,51513,1.232185,1074.2
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-leaf-flap-novice-confident,react-full,gpt-5,scored,True,False,0.7,,0.8666666666666667,41,28452,133504,0,21667,0.268923,476.2
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-leaf-flap-novice-confident,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9,29,30,307122,31297,13884,0.41883,401.9
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,1.0,14,10,74593,16306,3863,0.142479,201.3
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down-novice-confident,react-full,gpt-5,scored,True,False,1.0,,0.9666666666666667,10,4842,2688,0,2625,0.032639,164.9
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down-novice-confident,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,94544,17301,3837,0.151826,212.7
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-link-down-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,29,16,205110,34815,17735,0.45912,419.0
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-link-down-novice-confident,react-full,gpt-5,scored,True,False,1.0,,0.9,19,5990,3072,0,2854,0.036411,199.0
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-link-down-novice-confident,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,91739,16424,3574,0.143735,204.2
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-spine-crash-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,25,17,151618,26473,13601,0.349792,355.1
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-spine-crash-novice-confident,react-full,gpt-5,scored,True,False,1.0,,0.7333333333333334,9,3511,3072,0,3426,0.039033,192.8
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-spine-crash-novice-confident,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,92939,17166,4719,0.164106,225.6
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,33,16,294561,43591,28405,0.678927,602.0
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole-novice-confident,react-full,gpt-5,scored,True,False,1.0,,0.8666666666666667,10,12549,2688,0,5368,0.069702,247.8
novice_confident,p1,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole-novice-confident,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,13,19,130974,21680,8449,0.248368,296.7
novice_confident,p1,Kath1,kath1-false-premise-dns-down-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.5,20,15,187814,22189,5820,0.229603,268.7
novice_confident,p1,Kath1,kath1-false-premise-dns-down-novice-confident,react-full,gpt-5,scored,True,True,0.3,,0.8666666666666667,29,15726,14464,0,6349,0.084956,241.9
novice_confident,p1,Kath1,kath1-false-premise-dns-down-novice-confident,sade,claude-sonnet-4-6,scored,True,True,0.0,,1.0,18,22,288225,40947,16347,0.488005,494.7
novice_confident,p1,Kath1,kath1-false-premise-gateway-flapping-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.3666666666666667,32,21,372524,42940,17060,0.53146,462.8
novice_confident,p1,Kath1,kath1-false-premise-gateway-flapping-novice-confident,react-full,gpt-5,no_output,False,,,,,25,50924,196480,0,24035,0.328565,634.2
novice_confident,p1,Kath1,kath1-false-premise-gateway-flapping-novice-confident,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.8666666666666667,32,27,588165,69915,41502,1.063962,926.4
novice_confident,p1,Kath1,kath1-false-premise-internet-down-novice-confident,cc-baseline,claude-sonnet-4-6,scored,True,True,0.3,,0.6333333333333333,25,16,350473,56816,31008,0.786056,729.7
novice_confident,p1,Kath1,kath1-false-premise-internet-down-novice-confident,react-full,gpt-5,scored,True,True,0.0,,0.2333333333333333,16,48863,115968,0,10450,0.180075,352.3
novice_confident,p1,Kath1,kath1-false-premise-internet-down-novice-confident,sade,claude-sonnet-4-6,scored,True,True,0.3,,0.8333333333333334,19,24,362658,56927,30328,0.779942,713.5
novice_confident,p1,Kath1,kath1-false-premise-internet-slow-novice-confident,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,41,24,760922,87205,49548,1.301282,1118.1
novice_confident,p1,Kath1,kath1-false-premise-internet-slow-novice-confident,react-full,gpt-5,scored,True,True,0.0,,0.4666666666666666,48,37500,266240,0,26103,0.341185,556.9
